192 
5.0 300.2286625136777 
15.0 300.2024607326319 
25.0 300.1818578642657 
35.0 300.1679437861806 
45.0 300.15875531335416 
55.0 300.15239338613543 
65.0 300.14770389571237 
75.0 300.1441225977259 
85.0 300.1412357830689 
95.0 300.13891072210686 
105.0 300.13693495382284 
115.0 300.13529464598065 
125.0 300.1338725650596 
135.0 300.1326857876097 
145.0 300.1316384248839 
155.0 300.1307467451979 
165.0 300.1299533407846 
175.0 300.1292806181297 
185.0 300.1286777845179 
195.0 300.128164884511 
205.0 300.1276990536848 
215.0 300.1273144274214 
225.0 300.12697103654966 
235.0 300.1267072320364 
245.0 300.12646980339576 
255.0 300.12629785324947 
265.0 300.12614902107066 
275.0 300.1260473087179 
285.0 300.12595432345046 
295.0 300.1259041412329 
305.0 300.12586525791403 
315.0 300.12585849076896 
325.0 300.12586200309744 
335.0 300.1258948546312 
345.0 300.1259401303177 
355.0 300.1260093899623 
365.0 300.1260841728951 
375.0 300.12617714121 
385.0 300.1262752787891 
395.0 300.1263957983843 
405.0 300.12652533080546 
415.0 300.1266815892421 
425.0 300.1268473504258 
435.0 300.12703498641264 
445.0 300.12722628584993 
455.0 300.12743948028105 
465.0 300.1276616244051 
475.0 300.1279111908073 
485.0 300.12817601496454 
495.0 300.12847341741764 
505.0 300.1287875325808 
515.0 300.12913557886264 
525.0 300.1295020614424 
535.0 300.1299052555577 
545.0 300.1303358753177 
555.0 300.1308135747183 
565.0 300.1313297270916 
575.0 300.1319174417313 
585.0 300.13257116297245 
595.0 300.1333237290201 
605.0 300.134174876003 
615.0 300.1351597122022 
625.0 300.1362918478605 
635.0 300.1376217610205 
645.0 300.1391831838027 
655.0 300.14108142855264 
665.0 300.1434481358923 
675.0 300.14646258395527 
685.0 300.15040196022755 
695.0 300.15571904609436 
705.0 300.1632534314136 
715.0 300.1745396519645 
725.0 300.1927795433995 
735.0 300.2248591083017 
745.0 300.286983915756 
755.0 300.41917600348347 
765.0 300.7115495244525 
775.0 301.31755867693715 
785.0 302.3576007251431 
795.0 303.536348709078 
805.0 304.43989872033 
815.0 305.23652278494467 
825.0 306.04879098459537 
835.0 306.8292581635906 
845.0 307.4707614312974 
855.0 307.87245095151155 
865.0 308.0406004763829 
875.0 308.0858129596224 
885.0 308.1047050935197 
895.0 308.13390589386995 
905.0 308.16545395244754 
915.0 308.1952733226215 
925.0 308.2251739845631 
935.0 308.2552699193636 
945.0 308.28519280677176 
955.0 308.3152591900112 
965.0 308.345118195265 
975.0 308.3751910111705 
985.0 308.4050558138996 
995.0 308.4351480217409 
1005.0 308.46500190650954 
1015.0 308.49508970841583 
1025.0 308.5249841395516 
1035.0 308.55505323748275 
1045.0 308.5849721381013 
1055.0 308.61500276902296 
1065.0 308.64496968368906 
1075.0 308.6749851671396 
1085.0 308.70497948563695 
1095.0 308.7349649318673 
1105.0 308.7649861008616 
1115.0 308.7949534453562 
1125.0 308.825005508983 
1135.0 308.85494376444973 
1145.0 308.88500590872576 
1155.0 308.91492827154264 
1165.0 308.94501624141463 
1175.0 308.97493249038945 
1185.0 309.0050162000394 
1195.0 309.0349280084318 
1205.0 309.0650352455701 
1215.0 309.0949371221398 
1225.0 309.1250289841189 
1235.0 309.1549130854302 
1245.0 309.18502400641063 
1255.0 309.2149036737373 
1265.0 309.2450069615894 
1275.0 309.2748797969512 
1285.0 309.30502963421225 
1295.0 309.33487932584677 
1305.0 309.36502695281354 
1315.0 309.3948435337211 
1325.0 309.42504401939846 
1335.0 309.4548494703708 
1345.0 309.4850420587333 
1355.0 309.5148462568387 
1365.0 309.54510022393544 
1375.0 309.57489528748465 
1385.0 309.6051177157211 
1395.0 309.634889544315 
1405.0 309.6651537705793 
1415.0 309.6949339801842 
1425.0 309.72515769063256 
1435.0 309.75494156320775 
1445.0 309.7852180519357 
1455.0 309.81498866820175 
1465.0 309.84522465664924 
1475.0 309.8749551206659 
1485.0 309.9052394667588 
1495.0 309.93496560090784 
1505.0 309.965207349234 
1515.0 309.9949444886778 
1525.0 310.0252362178643 
1535.0 310.05498478927944 
1545.0 310.08521803152723 
1555.0 310.1149533759919 
1565.0 310.1452116468545 
1575.0 310.17497306927174 
1585.0 310.2051777100577 
1595.0 310.23496323881426 
1605.0 310.2651978034296 
1615.0 310.294993640382 
1625.0 310.3251838524544 
1635.0 310.3549566465163 
1645.0 310.3851783803054 
1655.0 310.41494781306847 
1665.0 310.445134924502 
1675.0 310.4749111609476 
1685.0 310.50513055831874 
1695.0 310.53491021840864 
1705.0 310.56508360862125 
1715.0 310.59485141210257 
1725.0 310.62504107572994 
1735.0 310.6548210290851 
1745.0 310.6849604666707 
1755.0 310.7147552350835 
1765.0 310.74490119674573 
1775.0 310.7747078458645 
1785.0 310.8048041324482 
1795.0 310.83459900305303 
1805.0 310.86471093953605 
1815.0 310.8945166117863 
1825.0 310.92460469898384 
1835.0 310.95442875737456 
1845.0 310.98453554658084 
1855.0 311.0143902166279 
1865.0 311.04446363365355 
1875.0 311.07435274095263 
1885.0 311.1044761989089 
1895.0 311.13449796576936 
1905.0 311.1646847015338 
1915.0 311.19485094869447 
